account_id;in_degree;out_degree;total_in;ratio;avg_retention_hours;probabilidade_fraude;predicao_classe;is_fraud_real;role;total_out
acc040065;3;1;4916,139999999999;0,37339788248934636;-626,6920370370133;0,0030286354;0;0;Honest;1835,68
acc037893;1;0;1727,37;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc009973;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;165,86
acc024766;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1592,02
acc041200;2;2;15748,76;1,7429018266188405;-267,99111111111114;0,01638501;0;0;Honest;27448,559999999998
acc038250;2;2;1114,67;3,551638138299781;-263,7090277777778;0,0011605655;0;0;Honest;3958,94
acc039426;1;1;2068,72;0,07106292266269643;389,46694444444444;0,0029386156;0;0;Honest;147,01
acc006867;2;3;2027,52;12,263744556184125;-426,7033333333333;0,0010410447;0;0;Honest;24865,11
acc004366;1;2;1893,2;20,713174977947507;539,4141666666667;0,0012960254;0;0;Honest;39214,39
acc031545;1;3;1712,78;2,5364930902212177;-161,75574074076442;0,0011628324;0;0;Honest;4344,48
acc028197;1;2;1820,14;0,1687772985742933;-1110,8227777777777;0,0034344706;0;0;Honest;307,2
acc020117;2;1;3076,73;0,8074162912693305;429,74805555555554;0,0023103466;0;0;Honest;2484,21
acc033443;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4715,6
acc018844;4;1;5879,099999999999;5,314942227650104;464,49430555555557;0,002085348;0;0;Honest;31247,13
acc034905;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4206,82
acc019338;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2606,13
acc018235;3;4;5984,87;1,1603774845945116;500,2308796296533;0,0070129842;0;0;Honest;6944,72
acc001551;1;2;424,91;2,9158429822084155;-478,3652777777778;0,0012544009;0;0;Honest;1239,0
acc038038;2;2;2854,01;6,715299822706216;-1148,482361111111;0,0010410447;0;0;Honest;19165,6
acc023016;1;2;284,1;31,912639470627568;-1040,7555555555555;0,0014662651;0;0;Honest;9066,699999999999
acc030116;2;3;22400,079999999998;0,9440792425387577;79,59180555548444;0,13345897;0;0;Honest;21147,46
acc007850;1;6;4297,57;2,0825441294868274;807,0266666667378;0,003037997;0;0;Honest;8949,9
acc023120;1;1;2954,75;0,6992446086991836;1094,418888888889;0,0031693187;0;0;Honest;2066,1
acc036377;1;2;2066,1;1,0325345697954125;-757,3643055555556;0,0021401646;0;0;Honest;2133,33
acc014310;1;2;871,54;4,661086569904194;-1241,1722222222222;0,0010410447;0;0;Honest;4062,37
acc019462;2;4;7376,42;1,560008025562501;959,1481250000355;0,005181185;0;0;Honest;11507,29
acc039480;2;1;3932,36;0,48827806132179824;-104,43736111111112;0,012110633;0;0;Honest;1920,09
acc015523;1;3;952,73;23,789417889455674;162,24972222222223;0,0011154547;0;0;Honest;22665,129999999997
acc014820;3;2;12896,119999999999;1,563664448171661;248,50185185187556;0,006474066;0;0;Honest;20165,22
acc018785;5;4;39301,9;0,8162679625494027;-151,23515277781334;0,91311395;1;1;Mule;32080,89
acc010134;6;2;19501,12;0,30427723931895234;188,65726851854222;0,03157973;0;0;Honest;5933,75
acc039152;1;3;14852,64;1,1526104769182604;-823,4184259259022;0,0056371223;0;0;Honest;17119,32
acc003606;2;2;1933,46;1,605233078351358;-1285,8195833333334;0,0014029599;0;0;Honest;3103,67
acc030443;1;4;806,07;5,362755557761015;-1666,0516666666667;0,001687823;0;0;Honest;4322,8099999999995
acc032736;4;0;11378,570000000002;0,0;0,0;0,0021633056;0;0;Honest;0,0
acc020127;1;1;362,47;6,66050540719488;-340,13138888888886;0,0011605655;0;0;Honest;2414,3
acc003917;3;2;2933,31;0,1411370051682053;-664,2553240740979;0,0024334234;0;0;Honest;414,0
acc040868;2;4;12116,57;1,2986527551503806;320,8331250000356;0,008530966;0;0;Honest;15735,23
acc022627;1;1;463,07;0,604280038006392;1381,6158333333333;0,003378094;0;0;Honest;279,83
acc036713;1;1;6356,11;0,30633625545143894;392,6722222222222;0,0033703519;0;0;Honest;1947,11
acc017163;1;2;1546,02;45,948662057010544;-607,9522222222222;0,0011580709;0;0;Honest;71038,01000000001
acc001820;2;1;3512,17;0,46393692806177356;-537,8616666666667;0,002735827;0;0;Honest;1629,43
acc011218;1;0;4224,75;0,0;0,0;0,0038212568;0;0;Honest;0,0
acc020165;4;2;10208,779999999999;0,25753884642548236;-537,3120138888534;0,0041423473;0;0;Honest;2629,16
acc027464;1;1;79,92;4,757662955085699;645,2872222222222;0,0037106995;0;0;Honest;380,28
acc024280;2;1;2763,83;0,6278800509436147;1652,6916666666666;0,0031693187;0;0;Honest;1735,36
acc039208;4;2;9776,550000000001;0,34707709051036356;-450,08493055552;0,004102983;0;0;Honest;3393,2200000000003
acc030937;3;2;29964,48;0,4458694274456198;117,30620370368;0,13440858;0;0;Honest;13360,25
acc020579;3;1;11572,05;0,009306035399056002;492,32916666666665;0,004359045;0;0;Honest;107,69
acc030062;1;2;12640,14;0,23677408891508406;-541,975;0,0029378291;0;0;Honest;2992,8599999999997
acc026491;2;0;3958,66;0,0;0,0;0,0050307475;0;0;Honest;0,0
acc021268;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;16110,44
acc036861;1;4;723,04;11,969753129105872;872,4649305555911;0,0014545663;0;0;Honest;8654,73
acc041008;1;1;542,0;3,718123281858268;1009,1977777777778;0,0012071852;0;0;Honest;2015,26
acc024710;2;0;3774,9700000000003;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc044290;2;2;6640,490000000001;1,438366086891047;149,82736111111112;0,0050978325;0;0;Honest;9551,47
acc000365;1;4;672,26;8,998958751692028;-219,50312499996443;0,0035095566;0;0;Honest;6049,73
acc038262;1;1;645,07;2,878030631859614;131,24388888888888;0,0011760293;0;0;Honest;1856,56
acc010566;1;2;14547,92;1,0931699561380899;-397,8523611111111;0,0055571217;0;0;Honest;15903,36
acc041462;2;2;11388,37;0,7846638415648229;-426,2725;0,017625993;0;0;Honest;8936,05
acc030326;3;1;4949,02;0,07215959491051781;968,80611111104;0,0026890645;0;0;Honest;357,12
acc028898;1;2;1334,4;2,5615515471256955;438,82930555555555;0,0012007185;0;0;Honest;3418,16
acc009696;1;4;1786,71;17,52186688457061;-1172,6031249999646;0,0014814361;0;0;Honest;31306,67
acc038215;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2599,05
acc035910;2;0;1713,38;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc023984;1;1;5846,73;0,2411326653827603;934,9333333333333;0,0028311578;0;0;Honest;1409,84
acc040073;1;1;1409,84;0,7256800368833565;713,9886111111111;0,003153038;0;0;Honest;1023,1
acc000488;2;1;3603,03;0,6299180691860206;1202,0065277777778;0,0031693187;0;0;Honest;2269,62
acc009162;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1686,41
acc007403;2;2;1754,5700000000002;6,719254750424603;595,3409722222223;0,0012960254;0;0;Honest;11789,470000000001
acc017393;2;1;1453,93;0,03264921523584192;1063,1469444444444;0,002336794;0;0;Honest;47,47
acc013459;1;0;336,77;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc030000;1;2;2470,89;1,6230239993524627;675,1173611111111;0,0021040225;0;0;Honest;4010,33
acc024079;5;5;58047,65;0,8704853907978375;283,963;0,96778685;1;1;Mule;50529,64
acc019659;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;25643,45
acc032819;2;2;1781,36;1,5996396032267302;1374,2991666666667;0,0019134771;0;0;Honest;2849,55
acc011819;4;2;4218,04;0,6482806035964486;-429,24270833329774;0,008365579;0;0;Honest;2734,48
acc028383;5;2;23023,79;0,3405519505902588;406,7009722222222;0,01972642;0;0;Honest;7840,8
acc023006;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2983,88
acc032183;2;1;4119,93;3,095137307824871;-1102,9756944444443;0,0025257093;0;0;Honest;12751,78
acc027351;1;0;6196,18;0,0;0,0;0,0026164912;0;0;Honest;0,0
acc013219;1;4;9168,21;1,3164758262781653;198,27847222222223;0,009382117;0;0;Honest;12069,74
acc023329;3;0;3959,4300000000003;0,0;0,0;0,004849817;0;0;Honest;0,0
acc037061;1;0;1616,75;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc032388;4;2;22499,67;2,50713032363127;309,7561111111111;0,0040991292;0;0;Honest;56409,63
acc037984;4;4;21757,3;0,6544747489464462;158,82798611107555;0,027320785;0;0;Honest;14239,61
acc035764;2;0;1121,33;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc043995;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4673,950000000001
acc017762;1;0;44,99;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc012014;3;3;6983,62;0,5922306880519157;-36,44898148145778;0,0034732888;0;0;Honest;4135,92
acc043630;1;3;2150,0;2,5394160957390897;101,31935185187557;0,0011880192;0;0;Honest;5459,77
acc021201;3;0;2202,65;0,0;0,0;0,003082974;0;0;Honest;0,0
acc024934;4;2;9658,7;0,9751519612867555;64,79041666666667;0,0034437382;0;0;Honest;9418,71
acc013397;2;1;6369,62;0,7042669668410881;-643,1866666666666;0,0072156233;0;0;Honest;4485,92
acc017116;1;2;1620,78;1,5733376933470717;166,31555555555556;0,0017681724;0;0;Honest;2550,05
acc010370;1;1;360,95;5,210272606382979;411,635;0,0011154547;0;0;Honest;1880,7
acc021920;1;2;11724,97;1,1597606136641598;243,29;0,009755492;0;0;Honest;13598,17
acc011147;3;1;14992,37;0,12479806408322093;-948,0827777777778;0,0017009904;0;0;Honest;1871,02
acc021097;2;2;12479,38;0,9021162092057385;-817,295;0,0054160263;0;0;Honest;11257,86
acc006114;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1743,85
acc024894;2;3;12178,8;0,27580937710663034;785,8283796295823;0,005963324;0;0;Honest;3359,03
acc002164;1;0;157,68;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc004582;3;2;1452,42;12,55598548639177;686,5893518518756;0,0012960254;0;0;Honest;18236,69
acc035045;2;1;4275,75;0,032740378318708255;101,14277777777778;0,0036959508;0;0;Honest;139,99
acc022062;3;1;3547,54;0,5249228340685825;109,95824074069334;0,0023864633;0;0;Honest;1862,19
acc007048;2;2;22904,510000000002;0,08249507084191242;191,8348611111111;0,0034042913;0;0;Honest;1889,51
acc036180;0;5;0,0;0,0;9999,0;0,0032509647;0;0;Honest;9504,080000000002
acc034372;5;6;70763,12;0,7763661669572842;229,28005555548444;0,99259865;1;1;Mule;54938,1
acc002267;2;2;3200,11;0,6357855330425108;-181,8672222222222;0,007798919;0;0;Honest;2034,59
acc013303;3;0;5255,85;0,0;0,0;0,0023909425;0;0;Honest;0,0
acc009728;2;0;3029,21;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc040293;2;1;2900,52;0,29745253453679155;-382,1122222222222;0,0037865762;0;0;Honest;862,77
acc040666;2;2;1450,91;2,128056681278086;377,10375;0,0012007185;0;0;Honest;3087,6400000000003
acc016570;2;0;776,62;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc005768;2;3;2224,92;1,292508078905853;236,79972222222221;0,002599789;0;0;Honest;2875,74
acc009325;5;3;10626,16;0,23337853619883742;-125,73716666666667;0,0057479157;0;0;Honest;2479,92
acc025306;2;0;702,09;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc030430;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3701,49
acc040383;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;7905,35
acc027003;3;2;3303,11;1,9233240088159074;18,62620370375111;0,0014485243;0;0;Honest;6352,97
acc035815;3;4;30068,829999999998;0,93625460776006;640,2405092593067;0,5096919;1;0;Honest;28152,09
acc001515;2;1;3690,08;0,498944470189074;847,9690277777778;0,002511134;0;0;Honest;1841,15
acc020788;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3492,79
acc000180;2;0;1511,69;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc033390;2;1;3407,46;0,43715718700384737;-941,2258333333333;0,002735827;0;0;Honest;1489,6
acc034321;2;3;3210,05;1,3844632187560355;-82,45375;0,0019325764;0;0;Honest;4444,21
acc009545;2;3;10037,369999999999;1,6511260906730643;123,18328703701333;0,003411446;0;0;Honest;16572,98
acc001699;2;1;1389,3200000000002;0,41758257577393415;1313,6268055555556;0,0024006753;0;0;Honest;580,16
acc038185;5;5;10954,96;1,716306845203593;-124,88877777777778;0,017812772;0;0;Honest;18802,090000000004
acc000449;3;1;3376,12;4,141090538575233;-734,2254629629867;0,0010773686;0;0;Honest;13980,86
acc025403;3;1;3720,1;0,43178561924244174;-800,3756481481244;0,002735827;0;0;Honest;1606,29
acc021684;3;3;4653,35;2,450985954235219;325,1057407408356;0,0023143257;0;0;Honest;11405,32
acc041815;5;2;12454,75;0,175334570878925;-26,916027777777778;0,0021594297;0;0;Honest;2183,75
acc018263;2;1;10440,49;0,8193343230688186;125,09152777777778;0,005066275;0;0;Honest;8554,26
acc012549;4;1;4851,73;0,334504734383953;-776,4919444444445;0,0030286354;0;0;Honest;1622,93
acc002814;2;2;2591,1;1,6232502672599776;392,7577777777778;0,0018110806;0;0;Honest;4206,02
acc031131;1;1;2367,25;6,022181762881981;115,27472222222222;0,0010607606;0;0;Honest;14256,07
acc011288;1;4;2407,49;2,5074558670820353;-403,6254861111467;0,002395044;0;0;Honest;6036,7
acc044489;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1957,0
acc009880;4;1;12801,199999999999;0,4625062787033414;-204,77312499996444;0,0047269873;0;0;Honest;5920,64
acc030609;1;3;9738,86;0,31740746102987305;173,27212962965334;0,0033272044;0;0;Honest;3091,19
acc014293;4;3;15051,400000000001;0,28013322339900376;-235,10328703708444;0,003933572;0;0;Honest;4216,4
acc026416;1;2;8491,1;1,2702614852475118;471,96680555555554;0,0060131387;0;0;Honest;10785,93
acc012601;2;0;9417,199999999999;0,0;0,0;0,0029207836;0;0;Honest;0,0
acc003413;3;2;13129,8;1,2288144306734066;100,63648148145778;0,0051020617;0;0;Honest;16134,099999999999
acc027342;1;3;2250,47;0,6579218655575699;354,5572222222934;0,0032802643;0;0;Honest;1480,6399999999999
acc003991;3;1;3182,5299999999997;0,3385471981499054;1297,078981481458;0,002511134;0;0;Honest;1077,44
acc044987;1;3;1519,6;2,2120807312402526;-54,802685185137776;0,0011418484;0;0;Honest;3361,5
acc004876;3;4;3509,3;6,833921768096862;-137,2064351852089;0,0019298714;0;0;Honest;23982,350000000002
acc001859;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1925,47
acc040612;1;1;2164,34;0,3661191581768198;2061,9758333333334;0,0026878996;0;0;Honest;792,41
acc002641;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;11799,88
acc011441;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;12951,65
acc030292;1;3;323,76;16,849491923278872;-712,2542592592355;0,0013181361;0;0;Honest;5455,36
acc019585;1;3;12921,68;1,0530673619317596;-238,55481481479111;0,0054876814;0;0;Honest;13607,41
acc015135;1;2;852,72;51,46120108357862;-676,8670833333333;0,0011580709;0;0;Honest;43882,51
acc018708;1;3;1315,23;20,79047170098233;-974,8664814815289;0,0010410447;0;0;Honest;27344,46
acc007539;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3085,44
acc009188;1;1;2126,66;0,027978012573648004;1660,538611111111;0,0029386156;0;0;Honest;59,5
acc035689;3;0;5809,17;0,0;0,0;0,0023909425;0;0;Honest;0,0
acc035485;2;0;2912,01;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc024071;1;1;1219,19;0,36035104986876637;-1407,3925;0,0031585058;0;0;Honest;439,34
acc028737;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;9304,91
acc017283;4;5;10375,99;1,2454780262143408;350,4019583332978;0,012655264;0;0;Honest;12923,08
acc025258;5;2;4530,81;0,6682476902635726;165,9811388888889;0,0032357066;0;0;Honest;3027,71
acc031412;1;2;1200,19;2,376103982669555;670,4619444444445;0,0013950724;0;0;Honest;2851,8
acc019437;7;6;179089,48;0,8536315000952874;46,74477513223111;0,99259865;1;1;Mule;152876,43
acc041969;1;3;5896,74;1,1294034849705348;-677,0517592592355;0,0049686013;0;0;Honest;6659,81
acc010204;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;5237,5199999999995
acc010058;1;2;1359,15;0,7585199682156626;-371,8275;0,003732192;0;0;Honest;1030,95
acc033571;2;2;2344,62;0,16968988710372213;-373,91319444444446;0,0028117301;0;0;Honest;397,86
acc041787;1;3;1775,4;5,400070969522533;908,6171296296534;0,0012071852;0;0;Honest;9587,34
acc002765;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3475,9900000000002
acc034689;4;4;19706,63;0,8945208315572822;-249,14013888888888;0,053464912;0;0;Honest;17628,0
acc000758;1;1;12475,36;0,11476373045448751;-115,0425;0,0018157779;0;0;Honest;1431,72
acc010207;3;1;16498,8;0,14984292806572114;1030,5218518518045;0,03350402;0;0;Honest;2472,23
acc001183;1;1;1041,44;0,5438475202842191;729,2036111111111;0,0024006753;0;0;Honest;566,39
acc018447;2;2;15245,99;0,9290384363111637;-478,30569444444444;0,0055673397;0;0;Honest;14164,12
acc014903;1;2;622,35;0,08679863744456585;-1730,0341666666666;0,0030631633;0;0;Honest;54,02
acc011019;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;7267,25
acc035076;3;1;2169,08;15,118694936586309;198,84675925923557;0,0011154547;0;0;Honest;32793,81
acc014819;0;5;0,0;0,0;9999,0;0,0032509647;0;0;Honest;40957,049999999996
acc010110;2;2;6470,879999999999;0,6388966587285521;215,60708333333332;0,0038549735;0;0;Honest;4134,23
acc043412;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;24303,350000000002
acc024584;1;3;3874,2;1,6671424625923739;187,49268518520887;0,0020630145;0;0;Honest;6458,860000000001
acc022022;2;1;3208,24;0,1421865503000078;385,26958333333334;0,002659631;0;0;Honest;456,17
acc007780;1;0;456,17;0,0;0,0;0,0025023941;0;0;Honest;0,0
acc041798;3;1;5436,77;0,13050003862580423;-661,51361111104;0,0025713095;0;0;Honest;709,5
acc020364;4;5;57632,96;0,7382467014974242;86,81920833336889;0,9744718;1;1;Mule;42547,350000000006
acc029948;1;0;1257,8;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc037521;1;0;726,74;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc020489;3;4;8764,52;2,3684133661474145;-212,58925925923558;0,009329525;0;0;Honest;20758,03
acc044360;2;1;2663,48;0,11192082568359558;1008,3648611111112;0,0024761176;0;0;Honest;298,1
acc011887;2;4;2469,36;9,26961937660213;1071,0300694444088;0,0012766655;0;0;Honest;22890,120000000003
acc015547;1;2;4976,1;0,6308702982852067;-170,24625;0,008100643;0;0;Honest;3139,28
acc043674;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1933,28
acc027557;1;1;1611,82;0,5568763455203093;-332,38166666666666;0,0031305384;0;0;Honest;897,59
acc004963;1;2;6186,97;2,200121868827764;-696,4884722222222;0,0021229328;0;0;Honest;13612,11
acc002911;2;1;3046,17;0,7465678324984077;224,99263888888888;0,002172422;0;0;Honest;2274,18
acc036856;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;874,42
acc002391;3;2;4201,35;0,25995153950149474;-707,1095833334044;0,0067926333;0;0;Honest;1092,15
acc004351;1;4;584,37;90,11040761148568;-59,33645833329778;0,0021985946;0;0;Honest;52658,72
acc008711;2;2;4585,66;0,3459799767536696;1515,4383333333333;0,0030554438;0;0;Honest;1586,5500000000002
acc032341;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;16277,039999999999
acc004345;2;1;3769,11;0,09179330984420767;571,9370833333334;0,0024761176;0;0;Honest;345,98
acc031112;1;2;1803,17;0,6679421910180903;-571,7588888888889;0,006742073;0;0;Honest;1204,42
acc023585;1;1;14680,66;0,937959234830563;5,633333333333334;0,0053973515;0;0;Honest;13769,87
acc008192;2;2;8804,630000000001;3,825381844118555;38,37430555555556;0,0017085985;0;0;Honest;33681,11
acc032391;1;1;7488,31;0,04369872014016495;-264,2211111111111;0,0030034834;0;0;Honest;327,23
acc038182;1;2;25,77;162,567106283941;678,6205555555556;0,0063494695;0;0;Honest;4190,98
acc026260;3;3;15939,5;3,768774573371452;-593,4200925925688;0,0069418456;0;0;Honest;60072,42
acc030227;2;1;618,5;0,21443468981908134;506,44875;0,0024425164;0;0;Honest;132,63
acc039916;3;2;15126,59;0,5313104068329961;21,079953703679998;0,0062179766;0;0;Honest;8036,92
acc003654;1;3;2158,27;18,16629909001612;1134,8972222222221;0,0012071852;0;0;Honest;39207,96
acc008230;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1725,4499999999998
acc037059;5;3;91537,25;0,8418560922623203;436,58785185180443;0,99259865;1;1;Mule;77061,2
acc001780;1;1;9090,77;0,9340331632709183;3,433333333333333;0,003209879;0;0;Honest;8491,09
acc031521;1;1;8491,09;0,01844990637255479;-702,6202777777778;0,002813825;0;0;Honest;156,66
acc033532;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;830,19
acc013359;3;1;3011,01;0,0484918731858307;503,5261111111111;0,002659631;0;0;Honest;146,01
acc005175;2;4;8707,57;2,793939303457447;-278,695;0,006904704;0;0;Honest;24328,449999999997
acc043848;1;1;1867,37;1,1809272885004658;37,971944444444446;0,0018572765;0;0;Honest;2205,24
acc036478;1;1;699,65;7,624103135808822;337,8566666666667;0,0011154547;0;0;Honest;5334,28
acc027356;2;3;5158,33;0,8761694653706424;-159,32212962965332;0,0039766263;0;0;Honest;4519,58
acc025152;3;2;4044,54;5,275815603713639;-389,14388888881774;0,0017021844;0;0;Honest;21338,3
acc020473;2;1;1907,9199999999998;0,988615934546865;-1254,1131944444444;0,0022399556;0;0;Honest;1886,21
acc002699;2;0;3397,7200000000003;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc018226;1;2;455,74;7,683115743280307;950,0126388888889;0,0012071852;0;0;Honest;3501,58
acc019706;1;1;9996,97;0,21749968490484128;400,7875;0,0061990973;0;0;Honest;2174,34
acc022445;2;1;3050,2000000000003;0,7420931673556901;-399,51958333333334;0,0038225786;0;0;Honest;2263,54
acc032213;2;0;1503,9;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc018322;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;39968,08
acc003137;2;2;11350,49;0,9683018369234835;-44,82541666666667;0,0072346576;0;0;Honest;10990,71
acc013141;3;2;11205,81;0,13082755211131358;-45,060925925902225;0,002092253;0;0;Honest;1466,03
acc015998;4;0;6186,1900000000005;0,0;0,0;0,0025221691;0;0;Honest;0,0
acc017442;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1985,13
acc021857;2;3;3167,5099999999998;8,268241400212153;428,49736111104;0,0011154547;0;0;Honest;26189,82
acc039854;4;4;114593,37;0,9121170873919594;18,154166666666665;0,99259865;1;1;Mule;104522,58
acc024365;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;18801,03
acc017205;1;2;1149,48;2,5227709679945014;-198,15819444444443;0,0011628324;0;0;Honest;2899,8999999999996
acc016629;4;4;57050,659999999996;0,9245624985648722;-335,3904166666667;0,9783402;1;1;Mule;52746,909999999996
acc036983;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;23582,64
acc022634;2;2;2343,79;0,01867480160423244;852,0286111111111;0,002515113;0;0;Honest;43,769999999999996
acc032866;3;2;4587,89;0,8349615292399573;296,18699074076443;0,0035691436;0;0;Honest;3830,7200000000003
acc043736;2;1;3465,95;0,21609597340996434;-331,79875;0,0026362024;0;0;Honest;748,98
acc013392;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;858,72
acc011184;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3478,94
acc001599;2;2;2409,67;1,1761271206135253;59,68194444444445;0,0019323197;0;0;Honest;2834,09
acc030324;4;4;12217,630000000001;0,7460868056351307;-177,96923611114667;0,008755352;0;0;Honest;9115,42
acc030979;2;1;2953,3999999999996;0,7260488723204703;1292,8219444444444;0,0031693187;0;0;Honest;2144,32
acc017070;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;112,13
acc011731;3;2;4290,610000000001;0,16277134773063098;-205,71402777770666;0,006002631;0;0;Honest;698,39
acc000878;1;2;1703,25;0,5781853621878046;246,17430555555555;0,0024006753;0;0;Honest;984,8000000000001
acc017344;1;1;118,97;57,43839300722811;243,1238888888889;0,0017344508;0;0;Honest;6834,02
acc032440;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1711,23
acc016881;1;0;1197,93;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc044869;1;3;5710,93;0,17469278262422647;-168,68935185180445;0,003278706;0;0;Honest;997,66
acc013328;3;3;9943,69;1,1504419883946617;1063,5494444444444;0,006794645;0;0;Honest;11439,65
acc019018;1;1;1035,47;14,584868853092285;200,83444444444444;0,0011154547;0;0;Honest;15102,34
acc000190;2;1;756,57;0,08026910571254857;615,5019444444445;0,002336794;0;0;Honest;60,73
acc043103;1;5;1925,91;3,4090772202376005;-647,5922222222222;0,0014814361;0;0;Honest;6565,61
acc002251;2;2;2595,17;0,9803173575628664;-112,54791666666667;0,0033783522;0;0;Honest;2544,1
acc034439;1;3;2125,28;20,619840115937112;-758,3951851851378;0,0010410447;0;0;Honest;43823,13999999999
acc017226;4;1;6279,2699999999995;0,1557758214317565;-187,17902777777778;0,0033339143;0;0;Honest;978,16
acc031421;2;3;5319,75;2,0212415597696136;-349,09754629632;0,0026686531;0;0;Honest;10752,52
acc009255;1;1;2195,79;0,21299298661080243;-133,8972222222222;0,006183609;0;0;Honest;467,69
acc000771;2;2;3696,8199999999997;1,0816537411782525;-564,8095833333333;0,0023495806;0;0;Honest;3998,6899999999996
acc002783;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1379,39
acc003735;3;2;15976,28;0,3414165616673207;80,01351851847112;0,021741096;0;0;Honest;5454,57
acc013787;2;3;2716,43;5,810494617955854;-850,5666666667378;0,0010410447;0;0;Honest;15783,86
acc044823;3;2;10528,51;0,817857590620524;88,94907407409778;0,004884073;0;0;Honest;8610,83
acc018004;2;2;6263,29;0,7449954496830744;-330,7440277777778;0,0072156233;0;0;Honest;4666,13
acc011358;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;3176,62
acc015990;2;2;4604,65;0,8289363384050071;-587,0819444444444;0,004124785;0;0;Honest;3816,9700000000003
acc022412;3;0;13367,51;0,0;0,0;0,0020571728;0;0;Honest;0,0
acc027522;2;0;3076,08;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc032645;2;3;668,5300000000001;5,532099799563227;-132,35708333333332;0,0010607606;0;0;Honest;3698,43
acc011415;1;3;1052,76;4,336597737397533;-18,035555555626665;0,0010607606;0;0;Honest;4565,4400000000005
acc008360;2;0;2385,29;0,0;0,0;0,0023383154;0;0;Honest;0,0
acc035974;1;0;685,32;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc029564;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;6559,16
acc005741;2;2;12436,289999999999;0,22373455127328867;-209,78861111111112;0,0031358195;0;0;Honest;2782,43
acc032554;1;2;628,69;13,240496262128199;226,37444444444444;0,0011154547;0;0;Honest;8324,3
acc000398;3;1;49272,72;0,7917397716749204;162,8776851852089;0,9751726;1;1;Mule;39011,18
acc030101;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;34453,21
acc037547;1;0;298,03;0,0;0,0;0,0025023941;0;0;Honest;0,0
