account_id,is_fraud,role
acc012689,0,Honest
acc011544,0,Honest
acc006597,0,Honest
acc039258,0,Honest
acc005843,0,Honest
acc025117,0,Honest
acc038397,0,Honest
acc024634,0,Honest
acc043559,0,Honest
acc029986,0,Honest
acc027069,0,Honest
acc040271,0,Honest
acc018609,0,Honest
acc011700,0,Honest
acc021607,0,Honest
acc042779,0,Honest
acc010107,0,Honest
acc017316,0,Honest
acc033835,0,Honest
acc023408,0,Honest
acc038070,0,Honest
acc034380,0,Honest
acc031244,0,Honest
acc024369,0,Honest
acc002789,0,Honest
acc043575,0,Honest
acc009687,0,Honest
acc017689,0,Honest
acc031904,0,Honest
acc018966,0,Honest
acc024389,0,Honest
acc033012,0,Honest
acc029865,0,Honest
acc044684,0,Honest
acc027852,0,Honest
acc006599,0,Honest
acc030495,0,Honest
acc001081,0,Honest
acc023386,0,Honest
acc037342,0,Honest
acc021423,0,Honest
acc006661,0,Honest
acc041208,0,Honest
acc010484,0,Honest
acc033551,0,Honest
acc028901,0,Honest
acc012582,0,Honest
acc024188,0,Honest
acc021728,0,Honest
acc003240,0,Honest
acc042484,0,Honest
acc025597,0,Honest
acc012500,0,Honest
acc038369,0,Honest
acc013752,0,Honest
acc036854,0,Honest
acc022447,0,Honest
acc033534,0,Honest
acc023289,0,Honest
acc006364,0,Honest
acc017281,0,Honest
acc014927,0,Honest
acc036308,0,Honest
acc001862,0,Honest
acc016895,0,Honest
acc041561,0,Honest
acc036418,0,Honest
acc024467,0,Honest
acc031397,0,Honest
acc021143,0,Honest
acc026289,0,Honest
acc032517,0,Honest
acc036571,0,Honest
acc044154,0,Honest
acc015530,0,Honest
acc041583,0,Honest
acc034114,0,Honest
acc010084,0,Honest
acc043275,0,Honest
acc039247,0,Honest
acc022646,0,Honest
acc021028,0,Honest
acc021263,0,Honest
acc009342,0,Honest
acc020200,0,Honest
acc042068,0,Honest
acc020549,0,Honest
acc008734,0,Honest
acc018580,0,Honest
acc006199,0,Honest
acc037440,0,Honest
acc026425,0,Honest
acc025517,0,Honest
acc033902,0,Honest
acc044088,0,Honest
acc021693,0,Honest
acc016081,0,Honest
acc029653,0,Honest
acc013051,0,Honest
acc032946,0,Honest
acc026095,0,Honest
acc031329,0,Honest
acc008675,0,Honest
acc020864,0,Honest
acc001249,0,Honest
acc028990,0,Honest
acc033695,0,Honest
acc033057,0,Honest
acc033336,0,Honest
acc035450,0,Honest
acc015612,0,Honest
acc026467,0,Honest
acc044994,0,Honest
acc038411,0,Honest
acc015214,0,Honest
acc027927,0,Honest
acc038874,0,Honest
acc016310,0,Honest
acc009805,0,Honest
acc041992,0,Honest
acc010167,0,Honest
acc020352,0,Honest
acc036688,0,Honest
acc015690,0,Honest
acc017716,0,Honest
acc024580,0,Honest
acc003714,0,Honest
acc002067,0,Honest
acc039167,0,Honest
acc010199,0,Honest
acc032601,0,Honest
acc040922,0,Honest
acc026818,0,Honest
acc038339,0,Honest
acc025807,0,Honest
acc031249,0,Honest
acc001704,0,Honest
acc035248,0,Honest
acc013133,0,Honest
acc026569,0,Honest
acc001116,0,Honest
acc009298,0,Honest
acc039551,0,Honest
acc031855,0,Honest
acc014756,0,Honest
acc013818,0,Honest
acc011837,0,Honest
acc038428,0,Honest
acc033303,0,Honest
acc027754,0,Honest
acc033605,0,Honest
acc020553,0,Honest
acc025609,0,Honest
acc003197,0,Honest
acc002070,0,Honest
acc030832,0,Honest
acc014311,0,Honest
acc036327,0,Honest
acc003775,0,Honest
acc022508,0,Honest
acc015087,0,Honest
acc036987,0,Honest
acc027720,0,Honest
acc030268,0,Honest
acc007443,0,Honest
acc036326,0,Honest
acc042431,0,Honest
acc017068,0,Honest
acc019018,0,Honest
acc044425,0,Honest
acc003701,0,Honest
acc002761,0,Honest
acc042930,0,Honest
acc001471,0,Honest
acc037571,0,Honest
acc013923,0,Honest
acc021198,0,Honest
acc001410,0,Honest
acc037410,0,Honest
acc003653,0,Honest
acc007587,0,Honest
acc038641,0,Honest
acc017602,0,Honest
acc004578,0,Honest
acc043603,0,Honest
acc010993,0,Honest
acc011185,0,Honest
acc044713,0,Honest
acc018638,0,Honest
acc043779,0,Honest
acc029266,0,Honest
acc004276,0,Honest
acc024127,0,Honest
acc030023,0,Honest
acc023004,0,Honest
acc035229,0,Honest
acc043680,0,Honest
acc031507,0,Honest
acc025688,0,Honest
acc023960,0,Honest
acc044414,0,Honest
acc044838,0,Honest
acc044756,0,Honest
acc024535,0,Honest
acc027204,0,Honest
acc006091,0,Honest
acc019922,0,Honest
acc027546,0,Honest
acc028577,0,Honest
acc014681,0,Honest
acc033734,0,Honest
acc038626,0,Honest
acc003098,0,Honest
acc014973,0,Honest
acc033660,0,Honest
acc021323,0,Honest
acc025399,0,Honest
acc035166,0,Honest
acc037225,0,Honest
acc035298,0,Honest
acc011723,0,Honest
acc031076,0,Honest
acc000460,0,Honest
acc028569,0,Honest
acc026107,0,Honest
acc044563,0,Honest
acc023228,0,Honest
acc024225,0,Honest
acc005960,0,Honest
acc001908,0,Honest
acc001555,0,Honest
acc025706,0,Honest
acc016997,0,Honest
acc025518,0,Honest
acc004007,0,Honest
acc022271,0,Honest
acc040782,0,Honest
acc011825,0,Honest
acc014467,0,Honest
acc019465,0,Honest
acc014079,0,Honest
acc023001,0,Honest
acc044464,0,Honest
acc028644,0,Honest
acc028361,0,Honest
acc006053,0,Honest
acc026466,0,Honest
acc011641,0,Honest
acc002972,0,Honest
acc003516,0,Honest
acc029416,0,Honest
acc010785,0,Honest
acc010664,0,Honest
acc008212,0,Honest
acc025800,0,Honest
acc006504,0,Honest
acc028507,0,Honest
acc015018,0,Honest
acc037599,0,Honest
acc034216,0,Honest
acc003374,0,Honest
acc031815,0,Honest
acc034869,0,Honest
acc026357,0,Honest
acc040777,0,Honest
acc020169,0,Honest
acc000275,0,Honest
acc003061,0,Honest
acc023380,0,Honest
acc018982,0,Honest
acc042481,0,Honest
acc039121,0,Honest
acc003924,0,Honest
acc015751,0,Honest
acc035228,0,Honest
acc040057,0,Honest
acc001603,0,Honest
acc004990,0,Honest
acc043982,0,Honest
acc039859,0,Honest
acc027291,0,Honest
acc006765,0,Honest
acc002491,0,Honest
acc040859,0,Honest
acc006604,0,Honest
acc027078,0,Honest
acc039583,0,Honest
acc025240,0,Honest
acc028988,0,Honest
acc017400,0,Honest
acc018489,0,Honest
acc029204,0,Honest
acc030892,0,Honest
acc021120,0,Honest
acc023230,0,Honest
acc041921,0,Honest
acc004700,0,Honest
acc036861,0,Honest
acc036411,0,Honest
acc044207,0,Honest
acc034676,0,Honest
acc028334,0,Honest
acc022104,0,Honest
acc041869,0,Honest
acc000431,0,Honest
acc037552,0,Honest
acc010974,0,Honest
acc014053,0,Honest
acc010464,0,Honest
acc014605,0,Honest
acc009719,0,Honest
acc032598,0,Honest
acc026341,0,Honest
acc031466,0,Honest
acc010593,0,Honest
acc011380,0,Honest
acc031039,0,Honest
acc032017,0,Honest
acc026985,0,Honest
acc012154,0,Honest
acc015198,0,Honest
acc009522,0,Honest
acc041467,0,Honest
acc000776,0,Honest
acc012137,0,Honest
acc012654,0,Honest
acc006898,0,Honest
acc029903,0,Honest
acc039527,0,Honest
acc006925,0,Honest
acc029573,0,Honest
acc025301,0,Honest
acc035682,0,Honest
acc026865,0,Honest
acc034954,0,Honest
acc033577,0,Honest
acc030418,0,Honest
acc012546,0,Honest
acc029784,0,Honest
acc025732,0,Honest
acc028045,0,Honest
acc034179,0,Honest
acc012315,0,Honest
acc031415,0,Honest
acc044356,0,Honest
acc002524,0,Honest
acc026008,0,Honest
acc025622,0,Honest
acc006123,0,Honest
acc021034,0,Honest
acc013744,0,Honest
acc016225,0,Honest
acc034933,0,Honest
acc032811,0,Honest
acc026841,0,Honest
acc028751,0,Honest
acc020978,0,Honest
acc018652,0,Honest
acc017450,0,Honest
acc044660,0,Honest
acc014255,0,Honest
acc023576,0,Honest
acc014509,0,Honest
acc003828,0,Honest
acc041707,0,Honest
acc017779,0,Honest
acc034886,0,Honest
acc011304,0,Honest
acc021479,0,Honest
acc043507,0,Honest
acc010261,0,Honest
acc002720,0,Honest
acc016494,0,Honest
acc031935,0,Honest
acc044515,0,Honest
acc034606,0,Honest
acc015062,0,Honest
acc016816,0,Honest
acc038574,0,Honest
acc028214,0,Honest
acc041268,0,Honest
acc034470,0,Honest
acc001040,0,Honest
acc038591,0,Honest
acc014828,0,Honest
acc042022,0,Honest
acc026385,0,Honest
acc043041,0,Honest
acc005078,0,Honest
acc022765,0,Honest
acc034434,0,Honest
acc027884,0,Honest
acc039994,0,Honest
acc028505,0,Honest
acc019964,0,Honest
acc004269,0,Honest
acc037008,0,Honest
acc010601,0,Honest
acc043707,0,Honest
acc014214,0,Honest
acc044962,0,Honest
acc010823,0,Honest
acc030439,0,Honest
acc031455,0,Honest
acc015864,0,Honest
acc028203,0,Honest
acc034581,0,Honest
acc012488,0,Honest
acc020505,0,Honest
acc002974,0,Honest
acc016047,0,Honest
acc021329,0,Honest
acc005605,0,Honest
acc017936,0,Honest
acc043345,0,Honest
acc015036,0,Honest
acc026164,0,Honest
acc018832,0,Honest
acc023726,0,Honest
acc003954,0,Honest
acc036722,0,Honest
acc025025,0,Honest
acc018876,0,Honest
acc038187,0,Honest
acc026953,0,Honest
acc013041,0,Honest
acc017428,0,Honest
acc031165,0,Honest
acc016504,0,Honest
acc041743,0,Honest
acc035878,0,Honest
acc028254,0,Honest
acc005535,0,Honest
acc001810,0,Honest
acc028090,0,Honest
acc011758,0,Honest
acc002981,0,Honest
acc030132,0,Honest
acc017678,0,Honest
acc027468,0,Honest
acc035039,0,Honest
acc021800,0,Honest
acc027988,0,Honest
acc006646,0,Honest
acc015184,0,Honest
acc009130,0,Honest
acc035247,0,Honest
acc024207,0,Honest
acc028811,0,Honest
acc030872,0,Honest
acc029455,0,Honest
acc004501,0,Honest
acc019789,0,Honest
acc040735,0,Honest
acc019431,0,Honest
acc022703,0,Honest
acc025933,0,Honest
acc032345,0,Honest
acc041823,0,Honest
acc038330,0,Honest
acc038159,0,Honest
acc020405,0,Honest
acc003062,0,Honest
acc028259,0,Honest
acc022949,0,Honest
acc042199,0,Honest
acc035530,0,Honest
acc003678,0,Honest
acc005114,0,Honest
acc013259,0,Honest
acc004367,0,Honest
acc012468,0,Honest
acc025448,0,Honest
acc029915,0,Honest
acc012619,0,Honest
acc039519,0,Honest
acc018878,0,Honest
acc020350,0,Honest
acc010126,0,Honest
acc032219,0,Honest
acc021586,0,Honest
acc037582,0,Honest
acc022191,0,Honest
acc014995,0,Honest
acc030422,0,Honest
acc042636,0,Honest
acc022159,0,Honest
acc016219,0,Honest
acc009381,0,Honest
acc007253,0,Honest
acc007879,0,Honest
acc032472,0,Honest
acc019525,0,Honest
acc011098,0,Honest
acc039653,0,Honest
acc026510,0,Honest
acc001400,0,Honest
acc017560,0,Honest
acc006035,0,Honest
acc031564,0,Honest
acc022954,0,Honest
acc006085,0,Honest
acc029110,0,Honest
acc014140,0,Honest
acc033000,0,Honest
acc034004,0,Honest
acc028477,0,Honest
acc010143,0,Honest
acc000291,0,Honest
acc009954,0,Honest
acc027696,0,Honest
acc006384,0,Honest
acc035911,0,Honest
acc025112,0,Honest
acc017026,0,Honest
acc032270,0,Honest
acc009647,0,Honest
acc039772,0,Honest
acc023147,0,Honest
acc038656,0,Honest
acc012695,0,Honest
acc007105,0,Honest
acc020657,0,Honest
acc042564,0,Honest
acc042619,0,Honest
acc006580,0,Honest
acc042577,0,Honest
acc018273,0,Honest
acc013483,0,Honest
acc020251,0,Honest
acc013006,0,Honest
acc035815,0,Honest
acc024894,0,Honest
acc023738,0,Honest
acc004316,0,Honest
acc036915,0,Honest
acc041967,0,Honest
acc015103,0,Honest
acc002374,0,Honest
acc003439,0,Honest
acc022047,0,Honest
acc027415,0,Honest
acc010741,0,Honest
acc038402,0,Honest
acc036820,0,Honest
acc008145,0,Honest
acc002538,0,Honest
acc038237,0,Honest
acc020146,0,Honest
acc001649,0,Honest
acc026166,0,Honest
acc005233,0,Honest
acc010542,0,Honest
acc005620,0,Honest
acc036314,0,Honest
acc030204,0,Honest
acc002675,0,Honest
acc034267,0,Honest
acc040329,0,Honest
acc011282,0,Honest
acc002429,0,Honest
acc037003,0,Honest
acc030933,0,Honest
acc002660,0,Honest
acc027938,0,Honest
acc027721,0,Honest
acc008798,0,Honest
acc003709,0,Honest
acc031221,0,Honest
acc023807,0,Honest
acc001527,0,Honest
acc024442,0,Honest
acc030588,0,Honest
acc003620,0,Honest
acc013710,0,Honest
acc002380,0,Honest
acc042828,0,Honest
acc009094,0,Honest
acc037567,0,Honest
acc014821,0,Honest
acc029961,0,Honest
acc012694,0,Honest
acc009594,0,Honest
acc011426,0,Honest
acc006417,0,Honest
acc030028,0,Honest
acc027238,0,Honest
acc032312,0,Honest
acc036431,0,Honest
acc025269,0,Honest
acc039825,0,Honest
acc012981,0,Honest
acc040530,0,Honest
acc044116,0,Honest
acc002891,0,Honest
acc030357,0,Honest
acc015518,0,Honest
acc034284,0,Honest
acc029397,0,Honest
acc025712,0,Honest
acc002095,0,Honest
acc027050,0,Honest
acc003378,0,Honest
acc017201,0,Honest
acc041822,0,Honest
acc018045,0,Honest
acc031459,0,Honest
acc011462,0,Honest
acc002072,0,Honest
acc043169,0,Honest
acc035754,0,Honest
acc009334,0,Honest
acc037110,0,Honest
acc033405,0,Honest
acc008787,0,Honest
acc009170,0,Honest
acc038857,0,Honest
acc007167,0,Honest
acc018161,0,Honest
acc038113,0,Honest
acc016485,0,Honest
acc033153,0,Honest
acc039091,0,Honest
acc022043,0,Honest
acc010098,0,Honest
acc030330,0,Honest
acc015727,0,Honest
acc017013,0,Honest
acc005971,0,Honest
acc016394,0,Honest
acc018681,0,Honest
acc037965,0,Honest
acc035812,0,Honest
acc022423,0,Honest
acc014572,0,Honest
acc038902,0,Honest
acc030206,0,Honest
acc014646,0,Honest
acc028101,0,Honest
acc012355,0,Honest
acc032085,0,Honest
acc009849,0,Honest
acc001310,0,Honest
acc002938,0,Honest
acc002500,0,Honest
acc039847,0,Honest
acc032300,0,Honest
acc015642,0,Honest
acc034978,0,Honest
acc010999,0,Honest
acc005418,0,Honest
acc030788,0,Honest
acc015446,0,Honest
acc041060,0,Honest
acc005736,0,Honest
acc037237,0,Honest
acc000247,0,Honest
acc012615,0,Honest
acc002101,0,Honest
acc041851,0,Honest
acc006948,0,Honest
acc037152,0,Honest
acc028494,0,Honest
acc034505,0,Honest
acc034239,0,Honest
acc022250,0,Honest
acc002311,0,Honest
acc033860,0,Honest
acc009272,0,Honest
acc042573,0,Honest
acc028975,0,Honest
acc028285,0,Honest
acc035652,0,Honest
acc024393,0,Honest
acc015822,0,Honest
acc032754,0,Honest
acc009542,0,Honest
acc030138,0,Honest
acc003450,0,Honest
acc034973,0,Honest
acc009116,0,Honest
acc035429,0,Honest
acc023202,0,Honest
acc027274,0,Honest
acc029280,0,Honest
acc031798,0,Honest
acc003461,0,Honest
acc040559,0,Honest
acc040652,0,Honest
acc039315,0,Honest
acc010915,0,Honest
acc003081,0,Honest
acc003296,0,Honest
acc023286,0,Honest
acc032843,0,Honest
acc034923,0,Honest
acc041463,0,Honest
acc000839,0,Honest
acc023006,0,Honest
acc008111,0,Honest
acc035001,0,Honest
acc033170,0,Honest
acc044184,0,Honest
acc031078,0,Honest
acc012245,0,Honest
acc036325,0,Honest
acc033087,0,Honest
acc022118,0,Honest
acc024637,0,Honest
acc010076,0,Honest
acc044612,0,Honest
acc017202,0,Honest
acc013276,0,Honest
acc013168,0,Honest
acc021134,0,Honest
acc002516,0,Honest
acc033265,0,Honest
acc012436,0,Honest
acc021464,0,Honest
acc044841,0,Honest
acc034338,0,Honest
acc014792,0,Honest
acc018230,0,Honest
acc020506,0,Honest
acc026499,0,Honest
acc032082,0,Honest
acc026203,0,Honest
acc024613,0,Honest
acc010203,0,Honest
acc000350,0,Honest
acc017475,0,Honest
acc041782,0,Honest
acc034030,0,Honest
acc042798,0,Honest
acc007036,0,Honest
acc012109,0,Honest
acc030823,0,Honest
acc021194,0,Honest
acc037292,0,Honest
acc004200,0,Honest
acc026571,0,Honest
acc023463,0,Honest
acc040307,0,Honest
acc030911,0,Honest
acc023564,0,Honest
acc005827,0,Honest
acc038432,0,Honest
acc040853,0,Honest
acc016971,0,Honest
acc023155,0,Honest
acc035718,0,Honest
acc040327,0,Honest
acc000609,0,Honest
acc022558,0,Honest
acc020355,0,Honest
acc044150,0,Honest
acc030690,0,Honest
acc002078,0,Honest
acc004972,0,Honest
acc002011,0,Honest
acc027182,0,Honest
acc004208,0,Honest
acc026037,0,Honest
acc027457,0,Honest
acc025579,0,Honest
acc035176,0,Honest
acc013784,0,Honest
acc028879,0,Honest
acc038904,0,Honest
acc016920,0,Honest
acc036085,0,Honest
acc010702,0,Honest
acc019681,0,Honest
acc009425,0,Honest
acc008700,0,Honest
acc012702,0,Honest
acc034124,0,Honest
acc039830,0,Honest
acc038722,0,Honest
acc035315,0,Honest
acc021322,0,Honest
acc006079,0,Honest
acc013972,0,Honest
acc011947,0,Honest
acc021996,0,Honest
acc043882,0,Honest
acc042457,0,Honest
acc018144,0,Honest
acc043502,0,Honest
acc040933,0,Honest
acc035119,0,Honest
acc023313,0,Honest
acc017067,0,Honest
acc044237,0,Honest
acc033778,0,Honest
acc001166,0,Honest
acc024482,0,Honest
acc001416,0,Honest
acc036367,0,Honest
acc000229,0,Honest
acc003195,0,Honest
acc009802,0,Honest
acc030045,0,Honest
acc031170,0,Honest
acc023792,0,Honest
acc018125,0,Honest
acc019036,0,Honest
acc041793,0,Honest
acc027567,0,Honest
acc042111,0,Honest
acc023839,0,Honest
acc018188,0,Honest
acc004342,0,Honest
acc009904,0,Honest
acc005824,0,Honest
acc019197,0,Honest
acc005007,0,Honest
acc034427,0,Honest
acc016141,0,Honest
acc019894,0,Honest
acc044861,0,Honest
acc010559,0,Honest
acc030983,0,Honest
acc010990,0,Honest
acc010880,0,Honest
acc022370,0,Honest
acc025647,0,Honest
acc002194,0,Honest
acc038895,0,Honest
acc025784,0,Honest
acc034769,0,Honest
acc039366,0,Honest
acc039735,0,Honest
acc018510,0,Honest
acc016805,0,Honest
acc020900,0,Honest
acc026306,0,Honest
acc020166,0,Honest
acc044695,0,Honest
acc007451,0,Honest
acc009421,0,Honest
acc015644,0,Honest
acc002549,0,Honest
acc027317,0,Honest
acc034552,0,Honest
acc007831,0,Honest
acc001265,0,Honest
acc010950,0,Honest
acc023182,0,Honest
acc032690,0,Honest
acc028635,0,Honest
acc003210,0,Honest
acc022964,0,Honest
acc020827,0,Honest
acc042208,0,Honest
acc003900,0,Honest
acc010677,0,Honest
acc036206,0,Honest
acc008804,0,Honest
acc015951,0,Honest
acc031860,0,Honest
acc012604,0,Honest
acc039877,0,Honest
acc001850,0,Honest
acc025241,0,Honest
acc024905,0,Honest
acc019609,0,Honest
acc011444,0,Honest
acc035457,0,Honest
acc015721,0,Honest
acc013193,0,Honest
acc016323,0,Honest
acc039035,0,Honest
acc005578,0,Honest
acc016355,0,Honest
acc013306,0,Honest
acc013448,0,Honest
acc042263,0,Honest
acc013991,0,Honest
acc035373,0,Honest
acc025067,0,Honest
acc043197,0,Honest
acc032333,0,Honest
acc026998,0,Honest
acc033523,0,Honest
acc018932,0,Honest
acc039530,0,Honest
acc004219,0,Honest
acc023397,0,Honest
acc010748,0,Honest
acc043108,0,Honest
acc005228,0,Honest
acc025276,0,Honest
acc011826,0,Honest
acc039334,0,Honest
acc018337,0,Honest
acc007087,0,Honest
acc011750,0,Honest
acc026706,0,Honest
acc040060,0,Honest
acc037820,0,Honest
acc021779,0,Honest
acc011350,0,Honest
acc025790,0,Honest
acc031526,0,Honest
acc001099,0,Honest
acc001343,0,Honest
acc030129,0,Honest
acc043907,0,Honest
acc010057,0,Honest
acc035695,0,Honest
acc041530,0,Honest
acc025895,0,Honest
acc001935,0,Honest
acc036890,0,Honest
acc025575,0,Honest
acc038078,0,Honest
acc012880,0,Honest
acc038300,0,Honest
acc030216,0,Honest
acc003941,0,Honest
acc038462,0,Honest
acc001729,0,Honest
acc038337,0,Honest
acc027731,0,Honest
acc007844,0,Honest
acc012056,0,Honest
acc004207,0,Honest
acc012550,0,Honest
acc019786,0,Honest
acc042579,0,Honest
acc015956,0,Honest
acc027637,0,Honest
acc024210,0,Honest
acc010424,0,Honest
acc016645,0,Honest
acc000359,0,Honest
acc009231,0,Honest
acc005905,0,Honest
acc020619,0,Honest
acc043205,0,Honest
acc036553,0,Honest
acc025147,0,Honest
acc032868,0,Honest
acc010020,0,Honest
acc009644,0,Honest
acc007061,0,Honest
acc013696,0,Honest
acc039004,0,Honest
acc009410,0,Honest
acc029315,0,Honest
acc000102,0,Honest
acc041952,0,Honest
acc035062,0,Honest
acc017548,0,Honest
acc000985,0,Honest
acc035206,0,Honest
acc032403,0,Honest
acc013810,0,Honest
acc014754,0,Honest
acc017240,0,Honest
acc015969,0,Honest
acc020040,0,Honest
acc040246,0,Honest
acc032604,0,Honest
acc005990,0,Honest
acc001591,0,Honest
acc026031,0,Honest
acc030010,0,Honest
acc016331,0,Honest
acc010789,0,Honest
acc037301,0,Honest
acc025600,0,Honest
acc018360,0,Honest
acc028673,0,Honest
acc039660,0,Honest
acc016689,0,Honest
acc039122,0,Honest
acc018485,0,Honest
acc041712,0,Honest
acc004741,0,Honest
acc031922,0,Honest
acc018636,0,Honest
acc026116,0,Honest
acc035795,0,Honest
acc033878,0,Honest
acc038277,0,Honest
acc028228,0,Honest
acc021934,0,Honest
acc044202,0,Honest
acc040797,0,Honest
acc011983,0,Honest
acc038743,0,Honest
acc033235,0,Honest
acc027705,0,Honest
acc012462,0,Honest
acc012004,0,Honest
acc004659,0,Honest
acc013937,0,Honest
acc037999,0,Honest
acc009949,0,Honest
acc031957,0,Honest
acc038163,0,Honest
acc042590,0,Honest
acc013296,0,Honest
acc025598,0,Honest
acc020613,0,Honest
acc025528,0,Honest
acc023783,0,Honest
acc037496,0,Honest
acc011854,0,Honest
acc005848,0,Honest
acc036485,0,Honest
acc034959,0,Honest
acc030889,0,Honest
acc033387,0,Honest
acc013467,0,Honest
acc040938,0,Honest
acc003146,0,Honest
acc008028,0,Honest
acc006777,0,Honest
acc044118,0,Honest
acc008502,0,Honest
acc012338,0,Honest
acc002544,0,Honest
acc012291,0,Honest
acc036307,0,Honest
acc038299,0,Honest
acc028723,0,Honest
acc006797,0,Honest
acc039223,0,Honest
acc016073,0,Honest
acc019926,0,Honest
acc001659,0,Honest
acc031740,0,Honest
acc008842,0,Honest
acc013639,0,Honest
acc007290,0,Honest
acc017396,0,Honest
acc005722,0,Honest
acc038389,0,Honest
acc027495,0,Honest
acc034038,0,Honest
acc011882,0,Honest
acc023801,0,Honest
acc034339,0,Honest
acc014364,0,Honest
acc020061,0,Honest
acc001487,0,Honest
acc043088,0,Honest
acc020919,0,Honest
acc004919,0,Honest
acc001897,0,Honest
acc025109,0,Honest
acc031393,0,Honest
acc003888,0,Honest
acc044162,0,Honest
acc026032,0,Honest
acc040665,0,Honest
acc007973,0,Honest
acc015364,0,Honest
acc038865,0,Honest
acc040934,0,Honest
acc038046,0,Honest
acc004666,0,Honest
acc031623,0,Honest
acc000439,0,Honest
acc043354,0,Honest
acc018487,0,Honest
acc023888,0,Honest
acc014345,0,Honest
acc003083,0,Honest
acc031849,0,Honest
acc007355,0,Honest
acc029471,0,Honest
acc014871,0,Honest
acc008286,0,Honest
acc038451,0,Honest
acc043268,0,Honest
acc011421,0,Honest
acc006057,0,Honest
acc041315,0,Honest
acc044855,0,Honest
acc013273,0,Honest
acc017437,0,Honest
acc019979,0,Honest
acc026845,0,Honest
acc039579,0,Honest
acc031386,0,Honest
acc028855,0,Honest
acc013586,0,Honest
acc010544,0,Honest
acc010647,0,Honest
acc003088,0,Honest
acc013240,0,Honest
acc033999,0,Honest
acc002664,0,Honest
acc037229,0,Honest
acc015793,0,Honest
acc023209,0,Honest
acc007728,0,Honest
acc024732,0,Honest
acc007233,0,Honest
acc012431,0,Honest
acc036251,0,Honest
acc013657,0,Honest
acc021082,0,Honest
acc020616,0,Honest
acc008011,0,Honest
acc014725,0,Honest
acc002520,0,Honest
acc042171,0,Honest
acc010947,0,Honest
acc005265,0,Honest
acc041866,0,Honest
acc019503,0,Honest
acc038571,0,Honest
acc006484,0,Honest
acc021566,0,Honest
acc033982,0,Honest
acc043710,0,Honest
acc032059,0,Honest
acc002748,0,Honest
acc024818,0,Honest
acc040382,0,Honest
acc041416,0,Honest
acc018495,0,Honest
acc042730,0,Honest
acc028096,0,Honest
acc010125,0,Honest
acc000373,0,Honest
acc011400,0,Honest
acc044490,0,Honest
acc013110,0,Honest
acc023388,0,Honest
acc001263,0,Honest
acc029909,0,Honest
acc002435,0,Honest
acc009616,0,Honest
acc009952,0,Honest
acc030235,0,Honest
acc002176,0,Honest
acc014549,0,Honest
acc032144,0,Honest
acc011322,0,Honest
acc032901,0,Honest
acc039259,0,Honest
acc028819,0,Honest
acc002638,0,Honest
acc011936,0,Honest
acc010299,0,Honest
acc017825,0,Honest
acc006108,0,Honest
acc026131,0,Honest
acc011126,0,Honest
acc023610,0,Honest
acc032641,0,Honest
acc006470,0,Honest
acc029447,0,Honest
acc024318,0,Honest
acc020292,0,Honest
acc021899,0,Honest
acc036935,0,Honest
acc026418,0,Honest
acc022045,0,Honest
acc023724,0,Honest
acc035486,0,Honest
acc005653,0,Honest
acc035472,0,Honest
acc016019,0,Honest
acc032631,0,Honest
acc008718,0,Honest
acc022887,0,Honest
acc006776,0,Honest
acc009067,0,Honest
acc026198,0,Honest
acc001539,0,Honest
acc018860,0,Honest
acc031638,0,Honest
acc034591,0,Honest
acc039565,0,Honest
acc004514,0,Honest
acc013472,0,Honest
acc029388,0,Honest
acc020024,0,Honest
acc030907,0,Honest
acc008219,0,Honest
acc008309,0,Honest
acc005220,0,Honest
acc006685,0,Honest
acc020800,0,Honest
acc026600,0,Honest
acc025737,0,Honest
acc014407,0,Honest
acc019266,0,Honest
acc039641,0,Honest
acc015819,0,Honest
acc024867,0,Honest
acc007245,0,Honest
acc002376,0,Honest
acc029314,0,Honest
acc021480,0,Honest
acc004388,0,Honest
acc031932,0,Honest
acc011788,0,Honest
acc017914,0,Honest
acc026590,0,Honest
acc033661,0,Honest
acc042479,0,Honest
acc035291,0,Honest
acc011299,0,Honest
acc015391,0,Honest
acc043642,0,Honest
acc031702,0,Honest
acc004101,0,Honest
acc042165,0,Honest
acc029657,0,Honest
acc039558,0,Honest
acc027878,0,Honest
acc010981,0,Honest
acc014755,0,Honest
acc005694,0,Honest
acc019463,0,Honest
acc035483,0,Honest
acc018294,0,Honest
acc026504,0,Honest
acc019449,0,Honest
acc019328,0,Honest
acc005553,0,Honest
acc044362,0,Honest
acc012211,0,Honest
acc009930,0,Honest
acc044432,0,Honest
acc007363,0,Honest
acc007736,0,Honest
acc028531,0,Honest
acc029222,0,Honest
acc024026,0,Honest
acc019092,0,Honest
acc041783,0,Honest
acc006892,0,Honest
acc012860,0,Honest
acc009407,0,Honest
acc034880,0,Honest
acc026448,0,Honest
acc032508,0,Honest
acc000893,0,Honest
acc024968,0,Honest
acc043638,0,Honest
acc024221,0,Honest
acc040319,0,Honest
acc026489,0,Honest
acc018795,0,Honest
acc004566,0,Honest
acc023431,0,Honest
acc030315,0,Honest
acc023290,0,Honest
acc031203,0,Honest
acc007493,0,Honest
acc011807,0,Honest
acc012787,0,Honest
acc021830,0,Honest
acc035612,0,Honest
acc000585,0,Honest
acc017880,0,Honest
acc002508,0,Honest
acc000570,0,Honest
acc030787,0,Honest
acc037977,0,Honest
acc030301,0,Honest
acc035372,0,Honest
